,full
A_Build_Time_Gender,0.8014512471655328
B_Build_Time_Gender,0.8014512471655328
Gender_Head_quat_x_median,0.8014512471655328
Gender_Head_quat_x_mean,0.8014512471655328
Gender_Head_quat_y_median,0.8014512471655328
Gender_Head_quat_y_mean,0.8014512471655328
Gender_Head_quat_z_median,0.8014512471655328
Gender_Head_quat_z_mean,0.8014512471655328
Gender_Head_quat_w_median,0.8014512471655328
Gender_Head_quat_w_mean,0.8014512471655328
Gender_LeftHand_quat_x_median,0.8014512471655328
Gender_LeftHand_quat_x_mean,0.8014512471655328
Gender_LeftHand_quat_y_median,0.8014512471655328
Gender_LeftHand_quat_y_mean,0.8014512471655328
Gender_LeftHand_quat_z_median,0.8014512471655328
Gender_LeftHand_quat_z_mean,0.8014512471655328
Gender_LeftHand_quat_w_median,0.8014512471655328
Gender_LeftHand_quat_w_mean,0.8014512471655328
Gender_RightHand_quat_x_median,0.8014512471655328
Gender_RightHand_quat_x_mean,0.8014512471655328
Gender_RightHand_quat_y_median,0.8014512471655328
Gender_RightHand_quat_y_mean,0.8014512471655328
Gender_RightHand_quat_z_median,0.8014512471655328
Gender_RightHand_quat_z_mean,0.8014512471655328
Gender_RightHand_quat_w_median,0.8014512471655328
Gender_RightHand_quat_w_mean,0.8014512471655328
Gender_Head_velocity_x_median,0.8014512471655328
Gender_Head_velocity_x_mean,0.8014512471655328
Gender_Head_velocity_y_median,0.8014512471655328
Gender_Head_velocity_y_mean,0.8014512471655328
Gender_Head_velocity_z_median,0.8014512471655328
Gender_Head_velocity_z_mean,0.8014512471655328
Gender_LeftHand_velocity_x_median,0.8014512471655328
Gender_LeftHand_velocity_x_mean,0.8014512471655328
Gender_LeftHand_velocity_y_median,0.8014512471655328
Gender_LeftHand_velocity_y_mean,0.8014512471655328
Gender_LeftHand_velocity_z_median,0.8014512471655328
Gender_LeftHand_velocity_z_mean,0.8014512471655328
Gender_RightHand_velocity_x_median,0.8014512471655328
Gender_RightHand_velocity_x_mean,0.8014512471655328
Gender_RightHand_velocity_y_median,0.8014512471655328
Gender_RightHand_velocity_y_mean,0.8014512471655328
Gender_RightHand_velocity_z_median,0.8014512471655328
Gender_RightHand_velocity_z_mean,0.8014512471655328
Gender_RightHand_velocity_z_max,0.8014512471655328
A_Build_Time_B_Build_Time,0.8014512471655328
A_Build_Time_Head_quat_x_median,0.8014512471655328
A_Build_Time_Head_quat_x_mean,0.8014512471655328
A_Build_Time_Head_quat_y_median,0.8014512471655328
A_Build_Time_Head_quat_y_mean,0.8014512471655328
A_Build_Time_Head_quat_z_median,0.8014512471655328
A_Build_Time_Head_quat_z_mean,0.8014512471655328
A_Build_Time_Head_quat_w_median,0.8014512471655328
A_Build_Time_Head_quat_w_mean,0.8014512471655328
A_Build_Time_LeftHand_quat_x_median,0.8014512471655328
A_Build_Time_LeftHand_quat_x_mean,0.8014512471655328
A_Build_Time_LeftHand_quat_y_median,0.8014512471655328
A_Build_Time_LeftHand_quat_y_mean,0.8014512471655328
A_Build_Time_LeftHand_quat_z_median,0.8014512471655328
A_Build_Time_LeftHand_quat_z_mean,0.8014512471655328
A_Build_Time_LeftHand_quat_w_median,0.8014512471655328
A_Build_Time_LeftHand_quat_w_mean,0.8014512471655328
A_Build_Time_RightHand_quat_x_median,0.8014512471655328
