,full
H+L_euler_quat_sixD_gender,5.224010500973913
H+L_euler_quat_sixD_build_time,5.232062326700265
H+L_euler_quat_sixD_all,5.184188415153285
H+L_pos_quat_build_time,4.871139497078687
H+L_pos_euler_none,4.853118781233559
H+L_pos_euler_gender,4.92263963259357
H+L_pos_quat_all,4.921865693490824
H+L_pos_euler_build_time,4.913499383380056
H+L_pos_euler_all,4.967321784854059
H+L_pos_sixD_none,5.1856578771692625
H+L_pos_sixD_build_time,5.164604811323211
H+L_pos_sixD_gender,5.237702149752677
H+L_pos_sixD_all,5.139019732354003
H+L_euler_quat_none,5.1404279977449345
H+L_euler_quat_gender,5.1683653121659265
H+L_euler_quat_build_time,5.133902256661338
H+L_euler_quat_all,5.151458415781284
H+L_euler_sixD_none,5.281269688607989
H+L_euler_sixD_gender,5.307425167137254
H+L_euler_sixD_build_time,5.254404048487507
H+L_euler_sixD_all,5.261142370970306
H+L_quat_sixD_none,5.327020072905945
H+L_quat_sixD_gender,5.335987434839208
H+L_quat_sixD_build_time,5.285992270682421
H+L_pos_only_none,4.95707286899955
H+L_quat_sixD_all,5.341125260431462
H+L_pos_only_gender,4.941833089625173
H+L_pos_only_build_time,5.016695934102255
H+L_pos_only_all,4.8842994331204705
H+L_euler_only_none,4.916250991306669
H+L_euler_only_gender,4.96770522858344
H+L_euler_only_build_time,4.835936901396224
H+L_euler_only_all,4.938825771375217
H+L_quat_only_none,5.225651018909373
H+L_quat_only_build_time,5.307496943901504
H+L_quat_only_gender,5.191201347334876
H+L_quat_only_all,5.38290061654672
H+L_sixD_only_none,5.304230117826445
H+L_sixD_only_gender,5.356900311969689
H+L_sixD_only_build_time,5.255273994941155
H+L_sixD_only_all,5.242972621019674
H+R_pos_euler_quat_build_time,5.1008496024355265
H+R_pos_euler_quat_gender,5.157740369026509
H+R_pos_euler_quat_sixD_none,5.308142891104285
H+R_pos_euler_quat_none,5.138352524561415
H+R_pos_euler_quat_sixD_build_time,5.233263572480142
H+R_pos_euler_quat_sixD_gender,5.372309958082676
H+R_pos_euler_quat_sixD_all,5.233845895433191
H+R_pos_euler_quat_all,5.13508937187493
H+R_pos_euler_sixD_none,5.129002502111563
H+R_pos_euler_sixD_build_time,5.162317678090317
H+R_pos_euler_sixD_gender,5.183086045241865
H+R_pos_euler_sixD_all,5.05101592798537
