,participant_id,device_combo,motion_combo,correct
151,FAB11629F,Head_RightHand_LeftHand,angvel,1.0
152,FAB11629F,Head_RightHand_LeftHand,angvel_angacc,1.0
153,FAB11629F,Head_RightHand_LeftHand,linacc,1.0
154,FAB11629F,Head_RightHand_LeftHand,linacc_angacc,1.0
155,FAB11629F,Head_RightHand_LeftHand,linacc_angvel,1.0
156,FAB11629F,Head_RightHand_LeftHand,linacc_angvel_angacc,1.0
157,FAB11629F,Head_RightHand_LeftHand,linvel,1.0
158,FAB11629F,Head_RightHand_LeftHand,linvel_angacc,0.5
159,FAB11629F,Head_RightHand_LeftHand,linvel_angvel,1.0
160,FAB11629F,Head_RightHand_LeftHand,linvel_angvel_angacc,1.0
161,FAB11629F,Head_RightHand_LeftHand,linvel_linacc,0.5
162,FAB11629F,Head_RightHand_LeftHand,linvel_linacc_angacc,0.5
163,FAB11629F,Head_RightHand_LeftHand,linvel_linacc_angvel,1.0
164,FAB11629F,Head_RightHand_LeftHand,linvel_linacc_angvel_angacc,1.0
165,FAB11629F,LeftHand,angacc,0.5
166,FAB11629F,LeftHand,angvel,1.0
167,FAB11629F,LeftHand,angvel_angacc,0.5
168,FAB11629F,LeftHand,linacc,1.0
169,FAB11629F,LeftHand,linacc_angacc,0.5
170,FAB11629F,LeftHand,linacc_angvel,1.0
171,FAB11629F,LeftHand,linacc_angvel_angacc,0.5
172,FAB11629F,LeftHand,linvel,0.5
173,FAB11629F,LeftHand,linvel_angacc,0.5
174,FAB11629F,LeftHand,linvel_angvel,1.0
175,FAB11629F,LeftHand,linvel_angvel_angacc,0.5
176,FAB11629F,LeftHand,linvel_linacc,0.5
177,FAB11629F,LeftHand,linvel_linacc_angacc,0.5
178,FAB11629F,LeftHand,linvel_linacc_angvel,0.5
179,FAB11629F,LeftHand,linvel_linacc_angvel_angacc,0.5
180,FAB11629F,RightHand,angacc,1.0
181,FAB11629F,RightHand,angvel,0.0
182,FAB11629F,RightHand,angvel_angacc,1.0
183,FAB11629F,RightHand,linacc,1.0
184,FAB11629F,RightHand,linacc_angacc,1.0
185,FAB11629F,RightHand,linacc_angvel,1.0
186,FAB11629F,RightHand,linacc_angvel_angacc,1.0
187,FAB11629F,RightHand,linvel,1.0
188,FAB11629F,RightHand,linvel_angacc,1.0
189,FAB11629F,RightHand,linvel_angvel,1.0
190,FAB11629F,RightHand,linvel_angvel_angacc,1.0
191,FAB11629F,RightHand,linvel_linacc,1.0
192,FAB11629F,RightHand,linvel_linacc_angacc,1.0
193,FAB11629F,RightHand,linvel_linacc_angvel,1.0
194,FAB11629F,RightHand,linvel_linacc_angvel_angacc,1.0
195,FAB11629F,RightHand_LeftHand,angacc,0.5
196,FAB11629F,RightHand_LeftHand,angvel,1.0
197,FAB11629F,RightHand_LeftHand,angvel_angacc,1.0
198,FAB11629F,RightHand_LeftHand,linacc,1.0
199,FAB11629F,RightHand_LeftHand,linacc_angacc,1.0
200,FAB11629F,RightHand_LeftHand,linacc_angvel,1.0
201,FAB11629F,RightHand_LeftHand,linacc_angvel_angacc,0.5
202,FAB11629F,RightHand_LeftHand,linvel,0.5
203,FAB11629F,RightHand_LeftHand,linvel_angacc,0.5
204,FAB11629F,RightHand_LeftHand,linvel_angvel,0.5
205,FAB11629F,RightHand_LeftHand,linvel_angvel_angacc,0.5
206,FAB11629F,RightHand_LeftHand,linvel_linacc,1.0
207,FAB11629F,RightHand_LeftHand,linvel_linacc_angacc,0.5
208,FAB11629F,RightHand_LeftHand,linvel_linacc_angvel,1.0
209,FAB11629F,RightHand_LeftHand,linvel_linacc_angvel_angacc,1.0
210,FAB12013F,Head,angacc,1.0
211,FAB12013F,Head,angvel,1.0
212,FAB12013F,Head,angvel_angacc,1.0
213,FAB12013F,Head,linacc,1.0
214,FAB12013F,Head,linacc_angacc,1.0
215,FAB12013F,Head,linacc_angvel,1.0
216,FAB12013F,Head,linacc_angvel_angacc,1.0
217,FAB12013F,Head,linvel,1.0
218,FAB12013F,Head,linvel_angacc,1.0
219,FAB12013F,Head,linvel_angvel,0.5
220,FAB12013F,Head,linvel_angvel_angacc,1.0
221,FAB12013F,Head,linvel_linacc,1.0
222,FAB12013F,Head,linvel_linacc_angacc,1.0
223,FAB12013F,Head,linvel_linacc_angvel,0.5
224,FAB12013F,Head,linvel_linacc_angvel_angacc,1.0
225,FAB12013F,Head_LeftHand,angacc,1.0
226,FAB12013F,Head_LeftHand,angvel,1.0
227,FAB12013F,Head_LeftHand,angvel_angacc,1.0
228,FAB12013F,Head_LeftHand,linacc,1.0
229,FAB12013F,Head_LeftHand,linacc_angacc,1.0
