,participant_id,device_combo,motion_combo,correct
176,FAB16401F,Head_LeftHand_RightHand,quat,1.0
177,FAB16401F,Head_RightHand,pos,0.5
178,FAB16401F,Head_RightHand,pos_quat,1.0
179,FAB16401F,Head_RightHand,quat,1.0
180,FAB16401F,LeftHand,pos,0.5
181,FAB16401F,LeftHand,pos_quat,1.0
182,FAB16401F,LeftHand,quat,1.0
183,FAB16401F,LeftHand_RightHand,pos,0.5
184,FAB16401F,LeftHand_RightHand,pos_quat,1.0
185,FAB16401F,LeftHand_RightHand,quat,0.5
186,FAB16401F,RightHand,pos,0.5
187,FAB16401F,RightHand,pos_quat,0.5
188,FAB16401F,RightHand,quat,1.0
189,FAB16803F,Head,pos,1.0
190,FAB16803F,Head,pos_quat,1.0
191,FAB16803F,Head,quat,0.5
192,FAB16803F,Head_LeftHand,pos,1.0
193,FAB16803F,Head_LeftHand,pos_quat,1.0
194,FAB16803F,Head_LeftHand,quat,0.5
195,FAB16803F,Head_LeftHand_RightHand,pos,1.0
196,FAB16803F,Head_LeftHand_RightHand,pos_quat,0.5
197,FAB16803F,Head_LeftHand_RightHand,quat,0.5
198,FAB16803F,Head_RightHand,pos,1.0
199,FAB16803F,Head_RightHand,pos_quat,1.0
200,FAB16803F,Head_RightHand,quat,0.5
201,FAB16803F,LeftHand,pos,0.5
202,FAB16803F,LeftHand,pos_quat,1.0
203,FAB16803F,LeftHand,quat,1.0
204,FAB16803F,LeftHand_RightHand,pos,0.0
205,FAB16803F,LeftHand_RightHand,pos_quat,0.5
206,FAB16803F,LeftHand_RightHand,quat,1.0
207,FAB16803F,RightHand,pos,0.5
208,FAB16803F,RightHand,pos_quat,0.5
209,FAB16803F,RightHand,quat,0.0
210,FAB17745M,Head,pos,1.0
211,FAB17745M,Head,pos_quat,1.0
212,FAB17745M,Head,quat,1.0
213,FAB17745M,Head_LeftHand,pos,1.0
214,FAB17745M,Head_LeftHand,pos_quat,1.0
215,FAB17745M,Head_LeftHand,quat,1.0
216,FAB17745M,Head_LeftHand_RightHand,pos,0.5
217,FAB17745M,Head_LeftHand_RightHand,pos_quat,0.5
218,FAB17745M,Head_LeftHand_RightHand,quat,1.0
219,FAB17745M,Head_RightHand,pos,0.5
220,FAB17745M,Head_RightHand,pos_quat,0.5
221,FAB17745M,Head_RightHand,quat,1.0
222,FAB17745M,LeftHand,pos,1.0
223,FAB17745M,LeftHand,pos_quat,1.0
224,FAB17745M,LeftHand,quat,1.0
225,FAB17745M,LeftHand_RightHand,pos,0.5
226,FAB17745M,LeftHand_RightHand,pos_quat,1.0
227,FAB17745M,LeftHand_RightHand,quat,1.0
228,FAB17745M,RightHand,pos,0.5
229,FAB17745M,RightHand,pos_quat,0.5
230,FAB17745M,RightHand,quat,1.0
231,FAB19823F,Head,pos,1.0
232,FAB19823F,Head,pos_quat,1.0
233,FAB19823F,Head,quat,1.0
234,FAB19823F,Head_LeftHand,pos,1.0
235,FAB19823F,Head_LeftHand,pos_quat,1.0
236,FAB19823F,Head_LeftHand,quat,1.0
237,FAB19823F,Head_LeftHand_RightHand,pos,1.0
238,FAB19823F,Head_LeftHand_RightHand,pos_quat,1.0
239,FAB19823F,Head_LeftHand_RightHand,quat,1.0
240,FAB19823F,Head_RightHand,pos,1.0
241,FAB19823F,Head_RightHand,pos_quat,1.0
242,FAB19823F,Head_RightHand,quat,1.0
243,FAB19823F,LeftHand,pos,1.0
244,FAB19823F,LeftHand,pos_quat,1.0
245,FAB19823F,LeftHand,quat,1.0
246,FAB19823F,LeftHand_RightHand,pos,1.0
247,FAB19823F,LeftHand_RightHand,pos_quat,1.0
248,FAB19823F,LeftHand_RightHand,quat,1.0
249,FAB19823F,RightHand,pos,1.0
250,FAB19823F,RightHand,pos_quat,0.0
251,FAB19823F,RightHand,quat,1.0
252,FAB20077M,Head,pos,1.0
253,FAB20077M,Head,pos_quat,1.0
254,FAB20077M,Head,quat,1.0
255,FAB20077M,Head_LeftHand,pos,1.0
256,FAB20077M,Head_LeftHand,pos_quat,1.0
257,FAB20077M,Head_LeftHand,quat,1.0
258,FAB20077M,Head_LeftHand_RightHand,pos,1.0
259,FAB20077M,Head_LeftHand_RightHand,pos_quat,1.0
260,FAB20077M,Head_LeftHand_RightHand,quat,1.0
261,FAB20077M,Head_RightHand,pos,1.0
262,FAB20077M,Head_RightHand,pos_quat,1.0
263,FAB20077M,Head_RightHand,quat,0.5
264,FAB20077M,LeftHand,pos,1.0
265,FAB20077M,LeftHand,pos_quat,1.0
266,FAB20077M,LeftHand,quat,1.0
267,FAB20077M,LeftHand_RightHand,pos,1.0
268,FAB20077M,LeftHand_RightHand,pos_quat,1.0
269,FAB20077M,LeftHand_RightHand,quat,1.0
270,FAB20077M,RightHand,pos,1.0
271,FAB20077M,RightHand,pos_quat,0.5
272,FAB20077M,RightHand,quat,0.5
273,FAB20552M,Head,pos,1.0
274,FAB20552M,Head,pos_quat,0.5
275,FAB20552M,Head,quat,0.5
276,FAB20552M,Head_LeftHand,pos,1.0
277,FAB20552M,Head_LeftHand,pos_quat,0.5
278,FAB20552M,Head_LeftHand,quat,0.5
279,FAB20552M,Head_LeftHand_RightHand,pos,1.0
280,FAB20552M,Head_LeftHand_RightHand,pos_quat,0.5
281,FAB20552M,Head_LeftHand_RightHand,quat,0.5
282,FAB20552M,Head_RightHand,pos,1.0
283,FAB20552M,Head_RightHand,pos_quat,0.5
284,FAB20552M,Head_RightHand,quat,0.0
285,FAB20552M,LeftHand,pos,1.0
286,FAB20552M,LeftHand,pos_quat,0.5
287,FAB20552M,LeftHand,quat,0.5
288,FAB20552M,LeftHand_RightHand,pos,1.0
289,FAB20552M,LeftHand_RightHand,pos_quat,1.0
290,FAB20552M,LeftHand_RightHand,quat,0.5
291,FAB20552M,RightHand,pos,1.0
292,FAB20552M,RightHand,pos_quat,1.0
293,FAB20552M,RightHand,quat,0.5
294,FAB21337F,Head,pos,1.0
295,FAB21337F,Head,pos_quat,1.0
296,FAB21337F,Head,quat,1.0
297,FAB21337F,Head_LeftHand,pos,1.0
298,FAB21337F,Head_LeftHand,pos_quat,1.0
299,FAB21337F,Head_LeftHand,quat,1.0
300,FAB21337F,Head_LeftHand_RightHand,pos,1.0
301,FAB21337F,Head_LeftHand_RightHand,pos_quat,1.0
302,FAB21337F,Head_LeftHand_RightHand,quat,0.5
303,FAB21337F,Head_RightHand,pos,1.0
304,FAB21337F,Head_RightHand,pos_quat,0.5
305,FAB21337F,Head_RightHand,quat,0.5
306,FAB21337F,LeftHand,pos,1.0
307,FAB21337F,LeftHand,pos_quat,1.0
308,FAB21337F,LeftHand,quat,1.0
309,FAB21337F,LeftHand_RightHand,pos,1.0
310,FAB21337F,LeftHand_RightHand,pos_quat,1.0
311,FAB21337F,LeftHand_RightHand,quat,0.5
312,FAB21337F,RightHand,pos,1.0
313,FAB21337F,RightHand,pos_quat,0.5
314,FAB21337F,RightHand,quat,0.5
315,FAB21952F,Head,pos,1.0
316,FAB21952F,Head,pos_quat,1.0
317,FAB21952F,Head,quat,1.0
318,FAB21952F,Head_LeftHand,pos,1.0
319,FAB21952F,Head_LeftHand,pos_quat,1.0
320,FAB21952F,Head_LeftHand,quat,1.0
321,FAB21952F,Head_LeftHand_RightHand,pos,1.0
322,FAB21952F,Head_LeftHand_RightHand,pos_quat,1.0
323,FAB21952F,Head_LeftHand_RightHand,quat,1.0
324,FAB21952F,Head_RightHand,pos,1.0
325,FAB21952F,Head_RightHand,pos_quat,1.0
326,FAB21952F,Head_RightHand,quat,0.5
327,FAB21952F,LeftHand,pos,1.0
328,FAB21952F,LeftHand,pos_quat,1.0
329,FAB21952F,LeftHand,quat,1.0
330,FAB21952F,LeftHand_RightHand,pos,1.0
331,FAB21952F,LeftHand_RightHand,pos_quat,1.0
332,FAB21952F,LeftHand_RightHand,quat,1.0
333,FAB21952F,RightHand,pos,1.0
334,FAB21952F,RightHand,pos_quat,0.5
335,FAB21952F,RightHand,quat,0.5
336,FAB22008F,Head,pos,1.0
337,FAB22008F,Head,pos_quat,1.0
338,FAB22008F,Head,quat,1.0
339,FAB22008F,Head_LeftHand,pos,1.0
340,FAB22008F,Head_LeftHand,pos_quat,1.0
341,FAB22008F,Head_LeftHand,quat,1.0
342,FAB22008F,Head_LeftHand_RightHand,pos,1.0
343,FAB22008F,Head_LeftHand_RightHand,pos_quat,1.0
344,FAB22008F,Head_LeftHand_RightHand,quat,1.0
345,FAB22008F,Head_RightHand,pos,1.0
346,FAB22008F,Head_RightHand,pos_quat,1.0
347,FAB22008F,Head_RightHand,quat,1.0
348,FAB22008F,LeftHand,pos,1.0
349,FAB22008F,LeftHand,pos_quat,1.0
350,FAB22008F,LeftHand,quat,1.0
351,FAB22008F,LeftHand_RightHand,pos,1.0
352,FAB22008F,LeftHand_RightHand,pos_quat,1.0
353,FAB22008F,LeftHand_RightHand,quat,1.0
354,FAB22008F,RightHand,pos,1.0
355,FAB22008F,RightHand,pos_quat,0.0
356,FAB22008F,RightHand,quat,0.5
357,FAB26097M,Head,pos,0.5
358,FAB26097M,Head,pos_quat,1.0
359,FAB26097M,Head,quat,1.0
360,FAB26097M,Head_LeftHand,pos,0.5
361,FAB26097M,Head_LeftHand,pos_quat,1.0
362,FAB26097M,Head_LeftHand,quat,1.0
363,FAB26097M,Head_LeftHand_RightHand,pos,0.5
364,FAB26097M,Head_LeftHand_RightHand,pos_quat,1.0
365,FAB26097M,Head_LeftHand_RightHand,quat,1.0
366,FAB26097M,Head_RightHand,pos,1.0
367,FAB26097M,Head_RightHand,pos_quat,1.0
368,FAB26097M,Head_RightHand,quat,1.0
369,FAB26097M,LeftHand,pos,1.0
370,FAB26097M,LeftHand,pos_quat,1.0
371,FAB26097M,LeftHand,quat,1.0
372,FAB26097M,LeftHand_RightHand,pos,1.0
373,FAB26097M,LeftHand_RightHand,pos_quat,1.0
374,FAB26097M,LeftHand_RightHand,quat,1.0
375,FAB26097M,RightHand,pos,1.0
376,FAB26097M,RightHand,pos_quat,0.5
377,FAB26097M,RightHand,quat,0.5
378,FAB26282M,Head,pos,0.5
379,FAB26282M,Head,pos_quat,0.5
380,FAB26282M,Head,quat,0.5
381,FAB26282M,Head_LeftHand,pos,0.5
382,FAB26282M,Head_LeftHand,pos_quat,1.0
383,FAB26282M,Head_LeftHand,quat,1.0
384,FAB26282M,Head_LeftHand_RightHand,pos,0.5
385,FAB26282M,Head_LeftHand_RightHand,pos_quat,1.0
386,FAB26282M,Head_LeftHand_RightHand,quat,1.0
387,FAB26282M,Head_RightHand,pos,0.5
388,FAB26282M,Head_RightHand,pos_quat,0.5
389,FAB26282M,Head_RightHand,quat,0.5
390,FAB26282M,LeftHand,pos,0.5
391,FAB26282M,LeftHand,pos_quat,1.0
392,FAB26282M,LeftHand,quat,1.0
393,FAB26282M,LeftHand_RightHand,pos,0.5
394,FAB26282M,LeftHand_RightHand,pos_quat,1.0
395,FAB26282M,LeftHand_RightHand,quat,1.0
396,FAB26282M,RightHand,pos,0.5
397,FAB26282M,RightHand,pos_quat,0.5
398,FAB26282M,RightHand,quat,0.5
399,FAB28076M,Head,pos,0.5
400,FAB28076M,Head,pos_quat,0.5
401,FAB28076M,Head,quat,1.0
402,FAB28076M,Head_LeftHand,pos,0.5
403,FAB28076M,Head_LeftHand,pos_quat,0.5
404,FAB28076M,Head_LeftHand,quat,0.5
405,FAB28076M,Head_LeftHand_RightHand,pos,0.5
406,FAB28076M,Head_LeftHand_RightHand,pos_quat,0.5
407,FAB28076M,Head_LeftHand_RightHand,quat,1.0
408,FAB28076M,Head_RightHand,pos,0.5
409,FAB28076M,Head_RightHand,pos_quat,1.0
410,FAB28076M,Head_RightHand,quat,1.0
411,FAB28076M,LeftHand,pos,0.5
412,FAB28076M,LeftHand,pos_quat,1.0
413,FAB28076M,LeftHand,quat,0.5
414,FAB28076M,LeftHand_RightHand,pos,1.0
415,FAB28076M,LeftHand_RightHand,pos_quat,0.5
416,FAB28076M,LeftHand_RightHand,quat,1.0
417,FAB28076M,RightHand,pos,1.0
418,FAB28076M,RightHand,pos_quat,0.5
419,FAB28076M,RightHand,quat,0.5
420,FAB28505M,Head,pos,1.0
421,FAB28505M,Head,pos_quat,1.0
422,FAB28505M,Head,quat,1.0
423,FAB28505M,Head_LeftHand,pos,1.0
424,FAB28505M,Head_LeftHand,pos_quat,1.0
425,FAB28505M,Head_LeftHand,quat,1.0
426,FAB28505M,Head_LeftHand_RightHand,pos,1.0
427,FAB28505M,Head_LeftHand_RightHand,pos_quat,1.0
428,FAB28505M,Head_LeftHand_RightHand,quat,1.0
429,FAB28505M,Head_RightHand,pos,1.0
430,FAB28505M,Head_RightHand,pos_quat,1.0
431,FAB28505M,Head_RightHand,quat,1.0
432,FAB28505M,LeftHand,pos,1.0
433,FAB28505M,LeftHand,pos_quat,1.0
434,FAB28505M,LeftHand,quat,1.0
435,FAB28505M,LeftHand_RightHand,pos,1.0
436,FAB28505M,LeftHand_RightHand,pos_quat,1.0
437,FAB28505M,LeftHand_RightHand,quat,1.0
438,FAB28505M,RightHand,pos,1.0
439,FAB28505M,RightHand,pos_quat,0.5
440,FAB28505M,RightHand,quat,1.0
441,FAB30237M,Head,pos,1.0
442,FAB30237M,Head,pos_quat,1.0
443,FAB30237M,Head,quat,0.5
444,FAB30237M,Head_LeftHand,pos,1.0
445,FAB30237M,Head_LeftHand,pos_quat,1.0
446,FAB30237M,Head_LeftHand,quat,1.0
447,FAB30237M,Head_LeftHand_RightHand,pos,1.0
448,FAB30237M,Head_LeftHand_RightHand,pos_quat,1.0
449,FAB30237M,Head_LeftHand_RightHand,quat,1.0
450,FAB30237M,Head_RightHand,pos,1.0
451,FAB30237M,Head_RightHand,pos_quat,1.0
452,FAB30237M,Head_RightHand,quat,1.0
453,FAB30237M,LeftHand,pos,1.0
454,FAB30237M,LeftHand,pos_quat,1.0
455,FAB30237M,LeftHand,quat,1.0
456,FAB30237M,LeftHand_RightHand,pos,1.0
457,FAB30237M,LeftHand_RightHand,pos_quat,1.0
458,FAB30237M,LeftHand_RightHand,quat,1.0
459,FAB30237M,RightHand,pos,1.0
460,FAB30237M,RightHand,pos_quat,1.0
461,FAB30237M,RightHand,quat,1.0
462,FAB31369F,Head,pos,0.5
463,FAB31369F,Head,pos_quat,1.0
464,FAB31369F,Head,quat,1.0
465,FAB31369F,Head_LeftHand,pos,1.0
466,FAB31369F,Head_LeftHand,pos_quat,1.0
467,FAB31369F,Head_LeftHand,quat,1.0
468,FAB31369F,Head_LeftHand_RightHand,pos,1.0
469,FAB31369F,Head_LeftHand_RightHand,pos_quat,1.0
470,FAB31369F,Head_LeftHand_RightHand,quat,0.5
471,FAB31369F,Head_RightHand,pos,0.5
472,FAB31369F,Head_RightHand,pos_quat,1.0
473,FAB31369F,Head_RightHand,quat,1.0
474,FAB31369F,LeftHand,pos,0.0
475,FAB31369F,LeftHand,pos_quat,0.0
476,FAB31369F,LeftHand,quat,0.0
477,FAB31369F,LeftHand_RightHand,pos,1.0
478,FAB31369F,LeftHand_RightHand,pos_quat,0.5
479,FAB31369F,LeftHand_RightHand,quat,0.0
480,FAB31369F,RightHand,pos,0.5
481,FAB31369F,RightHand,pos_quat,0.0
482,FAB31369F,RightHand,quat,0.5
483,FAB31608M,Head,pos,1.0
484,FAB31608M,Head,pos_quat,1.0
485,FAB31608M,Head,quat,0.5
486,FAB31608M,Head_LeftHand,pos,1.0
487,FAB31608M,Head_LeftHand,pos_quat,1.0
488,FAB31608M,Head_LeftHand,quat,0.5
489,FAB31608M,Head_LeftHand_RightHand,pos,1.0
490,FAB31608M,Head_LeftHand_RightHand,pos_quat,1.0
491,FAB31608M,Head_LeftHand_RightHand,quat,0.5
492,FAB31608M,Head_RightHand,pos,1.0
493,FAB31608M,Head_RightHand,pos_quat,1.0
494,FAB31608M,Head_RightHand,quat,1.0
495,FAB31608M,LeftHand,pos,1.0
496,FAB31608M,LeftHand,pos_quat,1.0
497,FAB31608M,LeftHand,quat,0.5
498,FAB31608M,LeftHand_RightHand,pos,1.0
499,FAB31608M,LeftHand_RightHand,pos_quat,1.0
500,FAB31608M,LeftHand_RightHand,quat,1.0
501,FAB31608M,RightHand,pos,1.0
502,FAB31608M,RightHand,pos_quat,0.5
503,FAB31608M,RightHand,quat,1.0
504,FAB33054M,Head,pos,1.0
505,FAB33054M,Head,pos_quat,0.5
506,FAB33054M,Head,quat,0.5
507,FAB33054M,Head_LeftHand,pos,1.0
508,FAB33054M,Head_LeftHand,pos_quat,0.5
509,FAB33054M,Head_LeftHand,quat,1.0
510,FAB33054M,Head_LeftHand_RightHand,pos,1.0
511,FAB33054M,Head_LeftHand_RightHand,pos_quat,1.0
512,FAB33054M,Head_LeftHand_RightHand,quat,0.5
513,FAB33054M,Head_RightHand,pos,1.0
514,FAB33054M,Head_RightHand,pos_quat,1.0
515,FAB33054M,Head_RightHand,quat,1.0
516,FAB33054M,LeftHand,pos,1.0
517,FAB33054M,LeftHand,pos_quat,0.5
518,FAB33054M,LeftHand,quat,0.5
519,FAB33054M,LeftHand_RightHand,pos,1.0
520,FAB33054M,LeftHand_RightHand,pos_quat,0.5
521,FAB33054M,LeftHand_RightHand,quat,0.5
522,FAB33054M,RightHand,pos,1.0
523,FAB33054M,RightHand,pos_quat,1.0
524,FAB33054M,RightHand,quat,1.0
525,FAB34621M,Head,pos,1.0
526,FAB34621M,Head,pos_quat,1.0
527,FAB34621M,Head,quat,1.0
528,FAB34621M,Head_LeftHand,pos,1.0
529,FAB34621M,Head_LeftHand,pos_quat,1.0
530,FAB34621M,Head_LeftHand,quat,1.0
531,FAB34621M,Head_LeftHand_RightHand,pos,1.0
532,FAB34621M,Head_LeftHand_RightHand,pos_quat,1.0
533,FAB34621M,Head_LeftHand_RightHand,quat,1.0
534,FAB34621M,Head_RightHand,pos,1.0
535,FAB34621M,Head_RightHand,pos_quat,1.0
536,FAB34621M,Head_RightHand,quat,1.0
537,FAB34621M,LeftHand,pos,1.0
538,FAB34621M,LeftHand,pos_quat,1.0
539,FAB34621M,LeftHand,quat,1.0
540,FAB34621M,LeftHand_RightHand,pos,1.0
541,FAB34621M,LeftHand_RightHand,pos_quat,1.0
542,FAB34621M,LeftHand_RightHand,quat,1.0
543,FAB34621M,RightHand,pos,1.0
544,FAB34621M,RightHand,pos_quat,0.0
545,FAB34621M,RightHand,quat,0.5
546,FAB34961M,Head,pos,0.5
547,FAB34961M,Head,pos_quat,0.5
548,FAB34961M,Head,quat,0.5
549,FAB34961M,Head_LeftHand,pos,0.5
550,FAB34961M,Head_LeftHand,pos_quat,0.5
551,FAB34961M,Head_LeftHand,quat,0.5
552,FAB34961M,Head_LeftHand_RightHand,pos,0.5
553,FAB34961M,Head_LeftHand_RightHand,pos_quat,0.5
554,FAB34961M,Head_LeftHand_RightHand,quat,1.0
555,FAB34961M,Head_RightHand,pos,0.5
556,FAB34961M,Head_RightHand,pos_quat,0.5
