Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.2913617662285748,6,24,0.2152269610380958,2.2749240525505656,0.07024483920408708,0.14929397152832827,0.3625420855294461,0.4079781023191363
motion_combo,2.645015601564366,14,56,0.18892968582602615,2.6039618366686073,0.005734003380025454,0.11421248962202202,0.39430298070622793,0.18218903377826193
device_combo * motion_combo,2.0782172868670195,84,336,0.024740681986512136,0.66145894458434,0.9880323129816587,0.5792942291104994,0.1418995538623846,0.032368154950691876
