Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,0.5619755589092601,6,24,0.09366259315154335,1.1394016838176464,0.3702462987474627,0.3590001747849374,0.22169928600935446,0.2426049989053602
motion_combo,0.3673417449043251,14,56,0.026238696064594648,0.4260187443280416,0.9596044789796401,0.6688259348188048,0.09625326256785201,0.14428569084694304
device_combo * motion_combo,0.9578829489850786,84,336,0.011403368440298555,0.5044651623596673,0.9998707830021745,0.6543745598819655,0.1119922441791964,0.029251104870259517
