Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.2680902885852343,6,24,0.2113483814308724,1.9880297603266484,0.10721626129060165,0.20620742357328847,0.33200064794237105,0.29668925375645094
motion_combo,1.7879646157278282,14,56,0.12771175826627343,1.2749624783122093,0.2519423008595124,0.3258775039052997,0.24170076726690756,0.23066046226301226
device_combo * motion_combo,2.0807801658892986,84,336,0.02477119245106308,0.6165560106764358,0.9957098263785482,0.6165880069836733,0.1335532395254305,0.0355011857175443
