Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.610516258398013,6,24,0.26841937639966884,1.7249742878615655,0.15831101394804387,0.23468960901843233,0.3013069056954473,0.35866732674897334
motion_combo,0.8779966114485378,14,56,0.06271404367489555,0.5566828503747112,0.8865313854598776,0.6721138931943902,0.12216844328521421,0.2423670400585849
device_combo * motion_combo,1.8404242004521139,84,336,0.02190981191014421,0.6369370050017886,0.9930104111630256,0.5935988933731841,0.13736158250904312,0.032585345337161134
