Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.0553563224238016,6,24,0.17589272040396695,2.030997912150771,0.10061307284527443,0.19455929809422193,0.3367598433517742,0.32797821171804964
motion_combo,1.9518865847939617,14,56,0.13942047034242583,1.4253656822569032,0.17228920331198067,0.29619371505387565,0.26272250862617685,0.13745779330012647
device_combo * motion_combo,1.7724111268756402,84,336,0.02110013246280524,0.5379572138282569,0.999566131300387,0.6129985964663485,0.11854611854624161,0.02534378712457324
