Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,0.4062275270415121,6,24,0.06770458784025202,0.5054809958801696,0.7980373891839849,0.5936666768457057,0.11219245988217096,0.2790872496440352
motion_combo,0.5170011156211917,14,56,0.036928651115799405,0.9719633367680602,0.49263338710667626,0.42836072486373744,0.1954888382986083,0.17345443723427953
device_combo * motion_combo,1.8029179032387215,84,336,0.02146330837188954,0.5562232768468437,0.999212052995253,0.5918713652648239,0.1220798988656633,0.02345394176502653
