Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,2.8971800422026646,6,24,0.48286334036711076,5.986380048301779,0.000617732155622697,0.015131289047784038,0.5994544589077385,0.42437497736065194
motion_combo,3.8720946769716473,14,56,0.2765781912122605,3.288130975843141,0.0007532765538404919,0.07190133222676107,0.4511624429832296,0.17993783968051213
device_combo * motion_combo,1.5996044327135461,84,336,0.019042909913256502,0.704532286137435,0.972640217219146,0.5643356835297508,0.14975607420389872,0.0347477502187608
