Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.7884322481427866,6,24,0.2980720413571311,1.321971803415227,0.2857675644342164,0.3179528346922392,0.2483988739975827,0.21043273293734263
motion_combo,1.8336001447523507,14,56,0.1309714389108822,2.1873170389356558,0.01987663147522045,0.17240076860492348,0.3535162373563968,0.14740758698019504
device_combo * motion_combo,1.7941471721701059,84,336,0.021358894906786975,0.5281138095875293,0.9996910741892758,0.6505926072913044,0.1166299770269325,0.03125319276198794
