Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,2.178217119557072,6,24,0.3630361865928453,2.4265331973893467,0.056291666875027124,0.16428430142238487,0.3775804345607486,0.27561873612983534
motion_combo,2.544285285204674,14,56,0.18173466322890527,1.7952584722623126,0.062423992040266656,0.23809154613635722,0.30978056990122343,0.11247717701228133
device_combo * motion_combo,1.3357701562208546,84,336,0.01590202566929589,0.48705781126288744,0.9999355450787516,0.6460280373897586,0.10854725562936406,0.02604778796410879
