Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.4673554207500163,6,24,0.24455923679166938,3.0167736074760123,0.02423581915549284,0.09889234062166012,0.4299374293994315,0.36124651042391487
motion_combo,2.486189483238761,14,56,0.17758496308848293,2.862852754874258,0.0026473359885761144,0.1137488102942532,0.4171520003603387,0.1457318375611518
device_combo * motion_combo,2.103293401607544,84,336,0.02503920716199457,1.0556921465667144,0.3631997256311161,0.39481979640022924,0.20881258509453104,0.026018935693795268
