Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.2416631883922415,6,24,0.20694386473204027,0.9693267302518196,0.4667462737017479,0.40636043480623935,0.19506198381982806,0.25859644090507494
motion_combo,2.1135120878128584,14,56,0.15096514912948988,1.7534164786373396,0.07031229258609661,0.21787529542085543,0.30476091643075787,0.18871165359821312
device_combo * motion_combo,1.2730331932068948,84,336,0.015155157061986843,0.4335375146717049,0.9999945401538831,0.6921485269335127,0.09778591322099313,0.02824503440088489
