Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,4.21347216383902,6,24,0.7022453606398367,6.008847837403875,0.0006028718496515746,0.03919276273365835,0.6003536006360616,0.2616044969050713
motion_combo,2.478759251844607,14,56,0.17705423227461478,2.9671789551230336,0.0019413655420249375,0.07665604247249644,0.4258795380792162,0.20920378515329605
device_combo * motion_combo,1.8323927801822486,84,336,0.021814199764074386,0.7354030559496202,0.954421028319502,0.5360887629205944,0.15529893596399372,0.03099847023659179
