Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,2.901136249839128,6,24,0.4835227083065214,7.280924629710496,0.00016288171901607712,0.0117394343361377,0.6454191361703431,0.37485162335893357
motion_combo,3.0608673447070194,14,56,0.2186333817647871,2.4967354288320016,0.007901759010647862,0.10971372473600792,0.3843061574820618,0.21365023330687075
device_combo * motion_combo,1.9472263146545368,84,336,0.023181265650649246,0.6013026640824474,0.99709991188978,0.618279150444963,0.1306809631924863,0.033675722842723674
