Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,0.3556694693643724,6,24,0.05927824489406206,0.8495370880994888,0.5449371335629742,0.43848187125543264,0.1751790062981905,0.2425714017733836
motion_combo,0.6601563784301663,14,56,0.047154027030726166,0.4663099251847808,0.9415620362551139,0.5953815392334578,0.10440608309677224,0.10655153009395944
device_combo * motion_combo,1.1439986045029815,84,336,0.013619031005987875,0.534885796087287,0.9996092123717196,0.5854689107195161,0.11794912157408419,0.020837293975724057
