Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.9709573074556257,6,24,0.3284928845759376,4.282266167347279,0.004518141800693734,0.05184430744094143,0.5170403945999774,0.3454941742026272
motion_combo,3.271798179661723,14,56,0.23369986997583733,3.609924367747903,0.0002958464691808803,0.054722334872136805,0.4743705973015119,0.18900923960537724
device_combo * motion_combo,2.4457316085312297,84,336,0.02911585248251464,0.7543286844386452,0.939546788719512,0.507773282436036,0.15866145033422538,0.025513575375429972
