Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,2.0396689547465514,6,24,0.3399448257910919,1.8697590575420524,0.12774521524022414,0.21497895747140341,0.31854102344108987,0.33726684225388115
motion_combo,2.5673009546648657,14,56,0.18337863961891898,2.4274235876397063,0.009720943109359944,0.12188829362785399,0.3776666582715627,0.20035662764975679
device_combo * motion_combo,1.5618577865412515,84,336,0.01859354507787204,0.6201123902057061,0.9953151964113081,0.5853065609954022,0.1342201959243022,0.028503060990246826
