Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.1555096454057439,6,24,0.19258494090095732,1.1782529205078245,0.35065186016509214,0.35211103091611107,0.22753869665992962,0.26663782703435857
motion_combo,0.8210762734437268,14,56,0.058648305245980484,1.0653369665795365,0.4073523481556091,0.4018808950685791,0.21031907128953065,0.23225374419327133
device_combo * motion_combo,1.7908684519273632,84,336,0.0213198625229448,0.6290328254918117,0.9941890942381896,0.5961236160345711,0.13588860766503208,0.03211945752310334
