Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,0.7951666563750563,6,24,0.1325277760625094,0.7667540072443895,0.6032750666294906,0.4990986490256455,0.16085453666774005,0.34502519438108525
motion_combo,0.7082008855544542,14,56,0.05058577753960387,0.8433757104695069,0.6208644693525336,0.47023489050584816,0.17412973118035308,0.15251592981381182
device_combo * motion_combo,1.6771972213815565,84,336,0.019966633587875673,0.705579273277617,0.9721327840210064,0.5590940795894378,0.14994525270980164,0.03332294431004443
