Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.1997746947391212,6,24,0.19996244912318686,1.7665123175313862,0.14886569555435394,0.22544090431249164,0.306339815170571,0.3734667041035549
motion_combo,1.81074011637146,14,56,0.12933857974081858,1.133643426048524,0.3509153932342888,0.37118058055495134,0.2208262888490317,0.1637098852316091
device_combo * motion_combo,1.6916638160795623,84,336,0.020138854953328122,0.650576738615097,0.9905127356147262,0.5853114394337668,0.13989162531459126,0.032391096464323636
