Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.935464711268302,6,24,0.32257745187805037,1.3543265351495597,0.27273438433880387,0.31254590925745573,0.2529405941641417,0.22611693231537916
motion_combo,1.7758233811832909,14,56,0.1268445272273779,2.136412187133247,0.02311042625314745,0.17788647815849634,0.3481533055443781,0.1483142627803976
device_combo * motion_combo,1.7307474577579283,84,336,0.020604136401880097,0.6656953466102754,0.9869346712823757,0.555035618200972,0.14267869999139934,0.026971765286340214
