Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,1.3883418711325177,6,24,0.2313903118554196,1.6483478602494446,0.17730932945706163,0.23803701614789927,0.2918283188345715,0.4401423757000746
motion_combo,4.950971867321463,14,56,0.35364084766581877,5.21607905117835,3.699567564947072e-06,0.013892154734806535,0.5659759451077443,0.22405351118435762
device_combo * motion_combo,2.9757469885581225,84,336,0.03542555938759669,0.8833683324797019,0.7499446971027526,0.47036126973179515,0.1808932426014936,0.032170010443634024
