Source,SS,ddof1,ddof2,MS,F,p-unc,p-GG-corr,np2,eps
device_combo,2.2385125758045548,6,24,0.3730854293007591,2.8247976674205484,0.031758545140547524,0.10791525952811845,0.41390203857694563,0.3759909800931344
motion_combo,1.7457832653993388,14,56,0.12469880467138135,2.592994713820472,0.00592517480343126,0.13042346698815047,0.3932954334674262,0.15199820759139065
device_combo * motion_combo,1.4302122155864456,84,336,0.017026335899838638,0.6541660884382486,0.9897460507799426,0.5754734287540446,0.140554951415101,0.030399485404236603
