feature_key,specificity_A,specificity_B,sensitivity_A,sensitivity_B,mcc_A,mcc_B
Head_angular_acceleration_y_median,0.1,0.0,0.9789473684210528,0.9787234042553192,0.1391037210186643,-0.0476682053152373
Head_angular_acceleration_y_mean,0.1,0.0,0.9578947368421052,1.0,0.0798023875121013,0.0
Head_angular_acceleration_y_max,0.1,0.0,0.9789473684210528,0.9361702127659576,0.1391037210186643,-0.0842151921066519
Head_angular_velocity_x_min,0.1,0.0,0.9473684210526316,0.925531914893617,0.0599042297873153,-0.0914257218400913
Head_angular_velocity_y_mean,0.1,0.0,0.9473684210526316,1.0,0.0599042297873153,0.0
Head_euler_x_max,0.1,0.0,0.968421052631579,1.0,0.1049206255979864,0.0
Head_euler_z_mean,0.1,0.0,0.936842105263158,1.0,0.043355498476206,0.0
Head_velocity_x_median,0.1,0.0,0.8842105263157894,0.9893617021276596,-0.0145679136687016,-0.0335440692619633
Head_velocity_y_mean,0.1,0.0,0.9473684210526316,1.0,0.0599042297873153,0.0
Head_velocity_y_median,0.1,0.0,0.936842105263158,0.9042553191489362,0.043355498476206,-0.104741322699549
Head_velocity_z_median,0.1,0.0,0.9157894736842104,1.0,0.016556654463313,0.0
Head_velocity_y_std,0.1,0.0,0.9789473684210528,1.0,0.1391037210186643,0.0
LeftHand_angular_acceleration_x_min,0.1,0.0,0.9789473684210528,1.0,0.1391037210186643,0.0
LeftHand_angular_acceleration_y_median,0.1,0.0,0.968421052631579,0.9893617021276596,0.1049206255979864,-0.0335440692619633
LeftHand_angular_acceleration_y_mean,0.1,0.0,0.9157894736842104,0.9680851063829788,0.016556654463313,-0.0586668752603717
LeftHand_angular_acceleration_z_min,0.1,0.0,0.9473684210526316,0.925531914893617,0.0599042297873153,-0.0914257218400913
LeftHand_angular_acceleration_z_std,0.1,0.0,0.9157894736842104,0.9361702127659576,0.016556654463313,-0.0842151921066519
LeftHand_angular_velocity_x_median,0.1,0.0,0.9157894736842104,1.0,0.016556654463313,0.0
LeftHand_angular_velocity_y_min,0.1,0.0,0.8421052631578947,0.9680851063829788,-0.0472874496848124,-0.0586668752603717
LeftHand_angular_velocity_z_std,0.1,0.0,0.7578947368421053,0.9361702127659576,-0.0993399267798782,-0.0842151921066519
LeftHand_position_x_median,0.1,0.0,0.8947368421052632,0.9148936170212766,-0.0050448462195397,-0.098240721225292
LeftHand_position_x_mean,0.1,0.0,0.9473684210526316,0.9893617021276596,0.0599042297873153,-0.0335440692619633
LeftHand_position_y_mean,0.1,0.0,0.9789473684210528,1.0,0.1391037210186643,0.0
LeftHand_position_y_min,0.1,0.0,0.9789473684210528,0.9680851063829788,0.1391037210186643,-0.0586668752603717
LeftHand_position_z_max,0.1,0.0,0.9789473684210528,1.0,0.1391037210186643,0.0
LeftHand_velocity_z_mean,0.1,0.0,0.9473684210526316,0.9361702127659576,0.0599042297873153,-0.0842151921066519
RightHand_angular_acceleration_x_min,0.1,0.0,0.9473684210526316,0.9042553191489362,0.0599042297873153,-0.104741322699549
RightHand_angular_acceleration_y_median,0.1,0.0,0.9157894736842104,0.946808510638298,0.016556654463313,-0.0764922468606278
RightHand_angular_acceleration_y_mean,0.1,0.0,0.9578947368421052,1.0,0.0798023875121013,0.0
RightHand_angular_velocity_z_mean,0.1,0.0,0.9157894736842104,0.9680851063829788,0.016556654463313,-0.0586668752603717
RightHand_euler_y_max,0.1,0.0,0.936842105263158,1.0,0.043355498476206,0.0
RightHand_euler_z_mean,0.1,0.0,0.9473684210526316,0.9893617021276596,0.0599042297873153,-0.0335440692619633
RightHand_position_x_min,0.1,0.0,0.8842105263157894,0.9893617021276596,-0.0145679136687016,-0.0335440692619633
RightHand_position_y_median,0.1,0.0,0.9157894736842104,0.9787234042553192,0.016556654463313,-0.0476682053152373
RightHand_position_y_min,0.1,0.0,0.9578947368421052,0.9680851063829788,0.0798023875121013,-0.0586668752603717
RightHand_position_y_std,0.1,0.0,0.9473684210526316,0.9680851063829788,0.0599042297873153,-0.0586668752603717
RightHand_position_z_max,0.1,0.0,0.9789473684210528,0.9680851063829788,0.1391037210186643,-0.0586668752603717
RightHand_position_z_std,0.1,0.0,0.8526315789473684,1.0,-0.0397359707119513,0.0
RightHand_velocity_y_median,0.1,0.0,0.9473684210526316,1.0,0.0599042297873153,0.0
RightHand_velocity_y_mean,0.1,0.0,0.936842105263158,1.0,0.043355498476206,0.0
RightHand_velocity_y_max,0.1,0.0,0.9789473684210528,0.8085106382978723,0.1391037210186643,-0.1555998027184358
RightHand_velocity_z_std,0.1,0.0,0.936842105263158,0.9361702127659576,0.043355498476206,-0.0842151921066519
RightHand_angular_velocity_z_median,0.0,0.9090909090909092,0.968421052631579,0.1170212765957446,-0.0556414884074657,0.0251345663957609
RightHand_velocity_y_std,0.0,0.5454545454545454,0.9052631578947368,0.4574468085106383,-0.0993399267798782,0.0017836224859399
Head_position_z_mean,0.0,0.4545454545454545,1.0,0.6702127659574468,0.0,0.0804921717442584
RightHand_euler_y_mean,0.0,0.3636363636363636,0.9894736842105264,0.6914893617021277,-0.0318142381487888,0.0363656511369633
Head_euler_z_max,0.0,0.2727272727272727,1.0,0.9680851063829788,0.0,0.3177209520387322
LeftHand_position_x_min,0.0,0.2727272727272727,0.936842105263158,0.8085106382978723,-0.0798723063830871,0.0621970413571122
LeftHand_velocity_x_max,0.0,0.2727272727272727,0.9578947368421052,0.7553191489361702,-0.0645665388295301,0.0198992866865331
RightHand_angular_acceleration_z_min,0.0,0.2727272727272727,1.0,0.9042553191489362,0.0,0.1703565055712684
RightHand_angular_velocity_x_median,0.0,0.2727272727272727,1.0,0.9787234042553192,0.0,0.361599712432059
RightHand_euler_z_std,0.0,0.2727272727272727,0.7157894736842105,0.8723404255319149,-0.1908854288927333,0.1269591790297564
Head_angular_acceleration_x_median,0.0,0.1818181818181818,0.9157894736842104,0.9893617021276596,-0.0931745542427159,0.3146677854874485
Head_angular_velocity_y_min,0.0,0.1818181818181818,0.968421052631579,0.9893617021276596,-0.0556414884074657,0.3146677854874485
Head_angular_velocity_z_max,0.0,0.1818181818181818,1.0,0.946808510638298,0.0,0.1579171559056124
Head_euler_y_std,0.0,0.1818181818181818,1.0,0.9787234042553192,0.0,0.2568367324761253
Head_position_x_min,0.0,0.1818181818181818,1.0,0.9574468085106383,0.0,0.1837422373236041
Head_velocity_x_mean,0.0,0.1818181818181818,1.0,0.925531914893617,0.0,0.1174372406025246
LeftHand_angular_acceleration_y_std,0.0,0.1818181818181818,1.0,0.9574468085106383,0.0,0.1837422373236041
LeftHand_position_z_min,0.0,0.1818181818181818,0.9157894736842104,0.9574468085106383,-0.0931745542427159,0.1837422373236041
LeftHand_velocity_x_median,0.0,0.1818181818181818,0.968421052631579,0.7553191489361702,-0.0556414884074657,-0.0451999640540073
RightHand_angular_acceleration_z_max,0.0,0.1818181818181818,1.0,0.9574468085106383,0.0,0.1837422373236041
RightHand_angular_velocity_y_std,0.0,0.1818181818181818,0.8736842105263158,0.9574468085106383,-0.116543309349613,0.1837422373236041
B_Build_Time,0.0,0.0909090909090909,0.0,0.925531914893617,0.0,0.018978321145795
Head_angular_acceleration_y_std,0.0,0.0909090909090909,0.968421052631579,0.9680851063829788,-0.0556414884074657,0.0943797631388171
Head_angular_velocity_x_max,0.0,0.0909090909090909,1.0,0.8829787234042553,0.0,-0.0251345663957609
Head_angular_acceleration_z_mean,0.0,0.0909090909090909,1.0,0.946808510638298,0.0,0.0497635226084761
Head_angular_velocity_z_min,0.0,0.0909090909090909,1.0,0.9680851063829788,0.0,0.0943797631388171
Head_angular_velocity_z_std,0.0,0.0909090909090909,0.8947368421052632,0.9787234042553192,-0.1052631578947368,0.1280004551135383
Head_euler_x_median,0.0,0.0909090909090909,0.9894736842105264,0.946808510638298,-0.0318142381487888,0.0497635226084761
Head_position_y_median,0.0,0.0909090909090909,1.0,0.9148936170212766,0.0,0.0063479589514878
LeftHand_angular_acceleration_x_median,0.0,0.0909090909090909,0.968421052631579,0.9787234042553192,-0.0556414884074657,0.1280004551135383
LeftHand_angular_acceleration_y_min,0.0,0.0909090909090909,1.0,0.7978723404255319,0.0,-0.0867387402305078
LeftHand_angular_acceleration_z_mean,0.0,0.0909090909090909,0.936842105263158,0.946808510638298,-0.0798723063830871,0.0497635226084761
LeftHand_angular_velocity_x_max,0.0,0.0909090909090909,1.0,0.946808510638298,0.0,0.0497635226084761
LeftHand_angular_velocity_y_median,0.0,0.0909090909090909,0.968421052631579,0.9787234042553192,-0.0556414884074657,0.1280004551135383
LeftHand_angular_velocity_y_max,0.0,0.0909090909090909,1.0,0.9787234042553192,0.0,0.1280004551135383
LeftHand_angular_velocity_y_std,0.0,0.0909090909090909,1.0,0.9787234042553192,0.0,0.1280004551135383
LeftHand_euler_y_min,0.0,0.0909090909090909,1.0,0.946808510638298,0.0,0.0497635226084761
LeftHand_euler_y_max,0.0,0.0909090909090909,1.0,0.9361702127659576,0.0,0.0332457170327605
LeftHand_euler_y_std,0.0,0.0909090909090909,1.0,0.9361702127659576,0.0,0.0332457170327605
LeftHand_euler_z_min,0.0,0.0909090909090909,0.968421052631579,0.9680851063829788,-0.0556414884074657,0.0943797631388171
LeftHand_euler_z_std,0.0,0.0909090909090909,1.0,0.946808510638298,0.0,0.0497635226084761
LeftHand_position_x_max,0.0,0.0909090909090909,0.968421052631579,0.946808510638298,-0.0556414884074657,0.0497635226084761
LeftHand_position_y_std,0.0,0.0909090909090909,0.968421052631579,0.8085106382978723,-0.0556414884074657,-0.0800105109468768
LeftHand_velocity_y_mean,0.0,0.0909090909090909,0.968421052631579,0.9361702127659576,-0.0556414884074657,0.0332457170327605
LeftHand_velocity_z_median,0.0,0.0909090909090909,0.968421052631579,0.946808510638298,-0.0556414884074657,0.0497635226084761
LeftHand_velocity_y_std,0.0,0.0909090909090909,0.9578947368421052,0.946808510638298,-0.0645665388295301,0.0497635226084761
RightHand_angular_acceleration_x_max,0.0,0.0909090909090909,0.9894736842105264,1.0,-0.0318142381487888,0.2866493191476864
RightHand_angular_acceleration_z_mean,0.0,0.0909090909090909,0.968421052631579,0.9787234042553192,-0.0556414884074657,0.1280004551135383
RightHand_angular_acceleration_y_max,0.0,0.0909090909090909,0.968421052631579,0.8191489361702128,-0.0556414884074657,-0.0730847558222956
RightHand_angular_velocity_y_median,0.0,0.0909090909090909,0.9473684210526316,0.946808510638298,-0.0725476250110011,0.0497635226084761
RightHand_euler_x_max,0.0,0.0909090909090909,1.0,0.946808510638298,0.0,0.0497635226084761
RightHand_euler_x_min,0.0,0.0909090909090909,0.968421052631579,0.946808510638298,-0.0556414884074657,0.0497635226084761
RightHand_euler_x_mean,0.0,0.0909090909090909,1.0,0.9148936170212766,0.0,0.0063479589514878
RightHand_euler_y_median,0.0,0.0909090909090909,0.968421052631579,0.9787234042553192,-0.0556414884074657,0.1280004551135383
RightHand_euler_y_min,0.0,0.0909090909090909,0.968421052631579,0.9787234042553192,-0.0556414884074657,0.1280004551135383
RightHand_position_x_median,0.0,0.0909090909090909,0.968421052631579,0.9680851063829788,-0.0556414884074657,0.0943797631388171
RightHand_position_x_std,0.0,0.0909090909090909,0.936842105263158,0.946808510638298,-0.0798723063830871,0.0497635226084761
RightHand_position_z_median,0.0,0.0909090909090909,0.968421052631579,0.9680851063829788,-0.0556414884074657,0.0943797631388171
RightHand_velocity_z_max,0.0,0.0909090909090909,1.0,1.0,0.0,0.2866493191476864
Hand,0.0,0.0,1.0,1.0,0.0,0.0
Gender,0.0,0.0,1.0,1.0,0.0,0.0
Head_angular_acceleration_x_std,0.0,0.0,1.0,0.9893617021276596,0.0,-0.0335440692619633
Head_angular_acceleration_y_min,0.0,0.0,1.0,0.9680851063829788,0.0,-0.0586668752603717
Head_angular_acceleration_z_min,0.0,0.0,0.9894736842105264,0.9680851063829788,-0.0318142381487888,-0.0586668752603717
Head_angular_acceleration_z_std,0.0,0.0,0.9578947368421052,0.9680851063829788,-0.0645665388295301,-0.0586668752603717
Head_angular_acceleration_z_max,0.0,0.0,0.936842105263158,1.0,-0.0798723063830871,0.0
Head_angular_velocity_x_median,0.0,0.0,0.968421052631579,1.0,-0.0556414884074657,0.0
Head_angular_velocity_y_median,0.0,0.0,0.9578947368421052,0.9574468085106383,-0.0645665388295301,-0.068077206198491
Head_angular_velocity_z_mean,0.0,0.0,0.8,0.8617021276595744,-0.1524985703326047,-0.1285908829238598
Head_angular_velocity_y_max,0.0,0.0,0.9578947368421052,0.925531914893617,-0.0645665388295301,-0.0914257218400913
Head_angular_velocity_z_median,0.0,0.0,0.936842105263158,1.0,-0.0798723063830871,0.0
Head_euler_x_min,0.0,0.0,1.0,0.9680851063829788,0.0,-0.0586668752603717
Head_euler_x_mean,0.0,0.0,0.968421052631579,1.0,-0.0556414884074657,0.0
Head_euler_x_std,0.0,0.0,0.968421052631579,1.0,-0.0556414884074657,0.0
Head_euler_z_median,0.0,0.0,1.0,0.9361702127659576,0.0,-0.0842151921066519
Head_euler_y_min,0.0,0.0,0.9578947368421052,0.9680851063829788,-0.0645665388295301,-0.0586668752603717
Head_euler_y_max,0.0,0.0,1.0,1.0,0.0,0.0
Head_euler_z_min,0.0,0.0,0.968421052631579,1.0,-0.0556414884074657,0.0
Head_position_x_mean,0.0,0.0,0.9578947368421052,1.0,-0.0645665388295301,0.0
Head_position_x_std,0.0,0.0,0.968421052631579,1.0,-0.0556414884074657,0.0
Head_position_y_min,0.0,0.0,1.0,0.9680851063829788,0.0,-0.0586668752603717
Head_position_z_median,0.0,0.0,0.968421052631579,0.9680851063829788,-0.0556414884074657,-0.0586668752603717
Head_position_z_std,0.0,0.0,1.0,1.0,0.0,0.0
Head_position_z_min,0.0,0.0,0.9894736842105264,0.9680851063829788,-0.0318142381487888,-0.0586668752603717
Head_velocity_x_max,0.0,0.0,0.936842105263158,0.9893617021276596,-0.0798723063830871,-0.0335440692619633
Head_velocity_x_std,0.0,0.0,1.0,0.9680851063829788,0.0,-0.0586668752603717
Head_velocity_y_min,0.0,0.0,0.9263157894736842,0.9574468085106383,-0.086710996952412,-0.068077206198491
Head_velocity_y_max,0.0,0.0,1.0,0.9680851063829788,0.0,-0.0586668752603717
Head_velocity_z_mean,0.0,0.0,0.9894736842105264,0.9680851063829788,-0.0318142381487888,-0.0586668752603717
Head_velocity_z_min,0.0,0.0,0.9578947368421052,1.0,-0.0645665388295301,0.0
Head_velocity_z_max,0.0,0.0,0.9052631578947368,1.0,-0.0993399267798782,0.0
LeftHand_angular_acceleration_x_max,0.0,0.0,0.936842105263158,1.0,-0.0798723063830871,0.0
LeftHand_angular_acceleration_z_median,0.0,0.0,0.968421052631579,1.0,-0.0556414884074657,0.0
LeftHand_angular_velocity_x_std,0.0,0.0,1.0,1.0,0.0,0.0
LeftHand_angular_velocity_x_mean,0.0,0.0,0.9052631578947368,0.8723404255319149,-0.0993399267798782,-0.1228801023792755
LeftHand_angular_velocity_y_mean,0.0,0.0,1.0,1.0,0.0,0.0
LeftHand_angular_velocity_z_median,0.0,0.0,0.9894736842105264,1.0,-0.0318142381487888,0.0
LeftHand_angular_velocity_z_min,0.0,0.0,1.0,0.925531914893617,0.0,-0.0914257218400913
LeftHand_angular_velocity_z_max,0.0,0.0,1.0,1.0,0.0,0.0
LeftHand_euler_x_median,0.0,0.0,0.968421052631579,0.9893617021276596,-0.0556414884074657,-0.0335440692619633
LeftHand_euler_x_min,0.0,0.0,0.936842105263158,0.9680851063829788,-0.0798723063830871,-0.0586668752603717
LeftHand_euler_x_std,0.0,0.0,1.0,1.0,0.0,0.0
LeftHand_euler_y_mean,0.0,0.0,1.0,0.9893617021276596,0.0,-0.0335440692619633
LeftHand_euler_z_median,0.0,0.0,1.0,0.9680851063829788,0.0,-0.0586668752603717
LeftHand_euler_z_mean,0.0,0.0,0.968421052631579,0.9680851063829788,-0.0556414884074657,-0.0586668752603717
LeftHand_euler_z_max,0.0,0.0,1.0,0.946808510638298,0.0,-0.0764922468606278
LeftHand_position_x_std,0.0,0.0,0.968421052631579,0.9361702127659576,-0.0556414884074657,-0.0842151921066519
LeftHand_position_y_median,0.0,0.0,1.0,0.9680851063829788,0.0,-0.0586668752603717
LeftHand_position_z_mean,0.0,0.0,1.0,1.0,0.0,0.0
LeftHand_position_z_std,0.0,0.0,0.9052631578947368,0.9574468085106383,-0.0993399267798782,-0.068077206198491
LeftHand_velocity_x_std,0.0,0.0,1.0,0.9893617021276596,0.0,-0.0335440692619633
LeftHand_velocity_z_min,0.0,0.0,1.0,1.0,0.0,0.0
LeftHand_velocity_z_std,0.0,0.0,1.0,0.9042553191489362,0.0,-0.104741322699549
RightHand_angular_acceleration_x_median,0.0,0.0,1.0,0.9680851063829788,0.0,-0.0586668752603717
RightHand_angular_acceleration_x_mean,0.0,0.0,1.0,0.9893617021276596,0.0,-0.0335440692619633
RightHand_angular_acceleration_y_min,0.0,0.0,0.9052631578947368,1.0,-0.0993399267798782,0.0
RightHand_angular_acceleration_z_median,0.0,0.0,0.9052631578947368,0.9893617021276596,-0.0993399267798782,-0.0335440692619633
RightHand_angular_velocity_x_mean,0.0,0.0,1.0,1.0,0.0,0.0
RightHand_angular_velocity_y_min,0.0,0.0,0.9052631578947368,0.925531914893617,-0.0993399267798782,-0.0914257218400913
RightHand_angular_velocity_x_min,0.0,0.0,1.0,1.0,0.0,0.0
RightHand_angular_velocity_y_mean,0.0,0.0,1.0,1.0,0.0,0.0
RightHand_angular_velocity_z_min,0.0,0.0,1.0,0.946808510638298,0.0,-0.0764922468606278
RightHand_angular_velocity_z_std,0.0,0.0,0.936842105263158,0.9574468085106383,-0.0798723063830871,-0.068077206198491
RightHand_euler_x_median,0.0,0.0,0.968421052631579,1.0,-0.0556414884074657,0.0
RightHand_euler_y_std,0.0,0.0,1.0,0.9574468085106383,0.0,-0.068077206198491
RightHand_euler_z_median,0.0,0.0,0.8736842105263158,0.9361702127659576,-0.116543309349613,-0.0842151921066519
RightHand_euler_z_max,0.0,0.0,0.936842105263158,0.9680851063829788,-0.0798723063830871,-0.0586668752603717
RightHand_position_x_max,0.0,0.0,1.0,1.0,0.0,0.0
RightHand_position_y_mean,0.0,0.0,1.0,0.9893617021276596,0.0,-0.0335440692619633
RightHand_position_z_mean,0.0,0.0,0.968421052631579,0.9680851063829788,-0.0556414884074657,-0.0586668752603717
RightHand_velocity_x_median,0.0,0.0,1.0,0.9042553191489362,0.0,-0.104741322699549
RightHand_velocity_x_mean,0.0,0.0,0.9894736842105264,0.9680851063829788,-0.0318142381487888,-0.0586668752603717
RightHand_velocity_z_min,0.0,0.0,0.8421052631578947,0.9680851063829788,-0.1324532357065043,-0.0586668752603717
RightHand_velocity_z_mean,0.0,0.0,0.936842105263158,1.0,-0.0798723063830871,0.0
