0.6128304205694879, 0.6181818181818182, 'rbf', 1.116487019135831, 100,  0.00492607800235396, 1_10_13_18_19_20_21_23_24_54
0.3722393852206423, 0.8160092861124231, 'rbf', 0.133189496679788, 5000, 0.03959122068099511, 0_9_15_18_19_20_21_23_24_27
0.5146660582635866, 0.3473243850844509, 'rbf', 9.435143624887420, 100,  0.00051859239255482, 5_7_15_18_19_20_21_23_24_54
0.3817808373086765, 0.5762271461404826, 'rbf', 1.544296650394906, 1000, 0.00520854153866482, 0_7_15_18_19_20_21_22_24_33
0.3643433236710938, 0.5147640801009253, 'rbf', 4.683265621917894, 5000, 0.00175595225592123, 0_10_12_17_19_20_21_23_24_39
0.4882791089161323, 0.4216793920250473, 'rbf', 0.507305032764798, 1000, 0.02624538989515065, 6_9_16_17_19_20_21_22_24_48
0.4466638060718294, 0.4975206340168226, 'rbf', 1.121040530203567, 1000, 0.01055821778848987, 6_8_13_18_19_20_21_22_24_54
0.3181685893863397, 0.5446081803320663, 'rbf', 0.089152275193774, 1000, 0.04837924329998041, 0_3_5_8_10_15_16_18_19_20_21_23_24_26_32_48
0.5101382798376144, 0.7263757872500023, 'rbf', 0.112165735795857, 1000, 0.02990494592367753, 2_4_5_7_10_14_16_17_19_20_21_23_24_25_36_53
0.4785921160064645, 0.5776831477401605, 'rbf', 0.908881905585747, 100,  0.00906491691762441, 1_4_5_7_11_14_16_17_19_20_21_23_24_31_32_40
0.4139533120455406, 0.4073124483736864, 'rbf', 9.093878898025261, 100,  0.00110469814179114, 0_4_5_7_10_15_16_17_19_20_21_22_24_25_37_57
0.5360588236165414, 0.3869563865030844, 'rbf', 0.856441606594872, 100,  0.01161175193220736, 0_4_6_8_10_14_16_18_19_20_21_23_24_25_33_58
0.4427956005534076, 0.5129891760425771, 'rbf', 0.259804512211515, 5000, 0.05585141621731120, 2_3_6_7_10_14_16_17_19_20_21_23_24_25_37_41
0.4321045745172655, 0.6892024376040511, 'rbf', 0.287851617051398, 100,  0.02013941434377126, 0_4_6_7_10_14_16_17_19_20_21_23_24_27_37_57
0.4695969157916924, 0.5724754070014194, 'rbf', 8.463571460733840, 1000, 0.00071633950970212, 2_4_5_7_10_14_16_18_19_20_21_23_24_27_36_42
0.6238874997372846, 0.5776831477401605, 'rbf', 2.574341970122947, 100,  0.00449417755156105, 1_4_5_7_10_14_16_17_19_20_21_22_24_29_35_54
0.3193470715988983, 0.8160092861124231, 'rbf', 0.361809268402419, 5000, 0.01758970755632522, 2_4_5_8_10_15_16_18_19_20_21_23_24_31_32_48
